"year","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpop18plus","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2023","01355","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.1","12.9","729","879","POINT (-72.327191 42.4585511)","01355","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01468","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.3","14.0","3418","4309","POINT (-72.0683447 42.5427668)","01468","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01373","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.5","13.3","3780","4526","POINT (-72.6154028 42.4754811)","01373","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01360","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.5","13.4","2371","2871","POINT (-72.4538758 42.677091)","01360","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01375","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.6",,,"10.3","13.1","3185","3639","POINT (-72.5467508 42.4666914)","01375","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01570","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.5","14.3","14479","17776","POINT (-71.8462187 42.0492529)","01570","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01469","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.1","13.6","5587","7055","POINT (-71.6950551 42.6647942)","01469","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01364","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.1",,,"11.7","14.7","6159","7665","POINT (-72.2920738 42.6054372)","01364","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01473","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"11.0","13.6","6431","8213","POINT (-71.9054402 42.5546)","01473","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01525","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.6","13.8","60","73","POINT (-71.6429643 42.0989953)","01525","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01376","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.0","13.9","4335","5324","POINT (-72.5446738 42.5914405)","01376","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01366","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.1","13.6","976","1187","POINT (-72.180876 42.491583)","01366","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01378","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.7",,,"10.2","13.2","662","780","POINT (-72.3398816 42.6799712)","01378","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01571","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.4","14.1","9509","11921","POINT (-71.9350751 42.0537777)","01571","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01474","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.5","14.0","1675","2072","POINT (-71.7483778 42.6731426)","01474","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01527","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.1","13.8","11251","13799","POINT (-71.777649 42.1922464)","01527","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01367","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.4","13.2","415","506","POINT (-72.9192436 42.6928819)","01367","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01529","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.5","14.4","2504","3174","POINT (-71.5787791 42.036642)","01529","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01379","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.6","13.6","640","774","POINT (-72.3984031 42.5278532)","01379","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01581","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.7","12.0","16240","21567","POINT (-71.6133087 42.2684262)","01581","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01475","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.1",,,"11.8","14.5","8155","10304","POINT (-72.0556441 42.6681596)","01475","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01368","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.0",,,"11.6","14.4","1070","1283","POINT (-72.1840519 42.6766867)","01368","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01501","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.9","13.6","13386","16731","POINT (-71.8457222 42.1988672)","01501","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01531","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.2","799","996","POINT (-72.1334314 42.326183)","01531","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01380","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.5","12.3","64","82","POINT (-72.4062977 42.5884957)","01380","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01583","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.6","13.2","6378","7652","POINT (-71.7893634 42.3753571)","01583","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01370","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.6","13.5","3355","3932","POINT (-72.726928 42.5933756)","01370","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01585","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.1","4035","4899","POINT (-72.1622211 42.2369082)","01585","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01503","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.6","13.2","2577","3158","POINT (-71.6338895 42.384929)","01503","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01532","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.3","12.7","12154","15741","POINT (-71.6462358 42.3233423)","01532","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01420","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.1","32684","41940","POINT (-71.8168623 42.5849248)","01420","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01719","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.6","11.8","4350","5506","POINT (-71.5209848 42.4859849)","01719","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01430","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.2","14.0","4867","6303","POINT (-71.9203351 42.6730523)","01430","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01588","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.2","8030","10106","POINT (-71.664614 42.1161081)","01588","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01504","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.2","13.8","7377","9208","POINT (-71.5324059 42.0399909)","01504","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01534","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.1","4933","6233","POINT (-71.6450035 42.138896)","01534","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01720","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.6","11.7","17593","23232","POINT (-71.4384947 42.483953)","01720","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01535","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.1","3834","4735","POINT (-72.0668759 42.2675643)","01535","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01536","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.8","13.3","5903","7514","POINT (-71.6926418 42.2313092)","01536","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01431","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.9","13.5","2556","3193","POINT (-71.8325227 42.6762927)","01431","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01432","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.1","13.6","6679","8221","POINT (-71.575126 42.5665877)","01432","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01590","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.9","13.5","7320","9279","POINT (-71.750318 42.1320512)","01590","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01602","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.2","13.8","20816","25382","POINT (-71.8507275 42.2691885)","01602","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01505","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.7","13.4","3836","4849","POINT (-71.716157 42.3550489)","01505","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01506","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.3","2808","3439","POINT (-72.1078882 42.1808069)","01506","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01721","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.4","12.6","14763","18832","POINT (-71.4735257 42.2577546)","01721","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01507","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.0","13.7","10498","13315","POINT (-71.9680247 42.1339347)","01507","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01537","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.3","14.1","1808","2141","POINT (-71.8970514 42.158966)","01537","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01434","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.2","11.2","1537","1652","POINT (-71.6137402 42.53206)","01434","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01603","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.3","14.0","17782","22417","POINT (-71.8435694 42.2438264)","01603","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01730","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.7","11.9","11271","14566","POINT (-71.2819012 42.4993321)","01730","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01604","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.2","32926","41301","POINT (-71.7679315 42.2534854)","01604","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01510","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.3","14.0","12422","15428","POINT (-71.6900054 42.4118873)","01510","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01540","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.2","8925","11032","POINT (-71.8608497 42.1137272)","01540","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01436","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.2",,,"11.8","14.7","2514","3208","POINT (-72.0870149 42.6020587)","01436","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01731","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.3","12.7","955","1555","POINT (-71.2848296 42.4646484)","01731","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01438","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.3","14.2","345","414","POINT (-72.0360744 42.5610882)","01438","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01605","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.6","14.3","21985","29218","POINT (-71.7877932 42.2896832)","01605","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01515","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.1","13.8","1772","2224","POINT (-72.0401777 42.2096822)","01515","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01541","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.5","13.1","2834","3495","POINT (-71.8775397 42.4541251)","01541","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01740","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"10.1","12.6","4146","5665","POINT (-71.6018846 42.4399331)","01740","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01542","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"11.0","13.6","1894","2366","POINT (-71.9089069 42.2042515)","01542","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01440","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.7","14.3","17566","21577","POINT (-71.9860694 42.5883372)","01440","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01606","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.3","13.9","17619","21651","POINT (-71.7941853 42.3138874)","01606","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01516","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"11.0","13.7","7072","8962","POINT (-71.7522414 42.0530722)","01516","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01741","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.6","11.8","4013","5237","POINT (-71.361324 42.5368071)","01741","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01518","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.1","13.7","2364","3176","POINT (-72.1136924 42.1083252)","01518","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01543","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"11.0","13.7","6812","9049","POINT (-71.9698654 42.3882849)","01543","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01450","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.7",,,"10.5","12.9","8651","11298","POINT (-71.5647433 42.6116355)","01450","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01607","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.1",,,"11.8","14.6","7283","9378","POINT (-71.7888936 42.2259743)","01607","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01742","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.8","12.0","14416","18545","POINT (-71.3644962 42.4629107)","01742","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01608","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.1",,,"11.7","14.6","4054","4996","POINT (-71.8014282 42.2620903)","01608","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01519","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.7","13.3","5603","7254","POINT (-71.6797386 42.2034045)","01519","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01545","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.8","12.1","29602","38316","POINT (-71.7142277 42.2847672)","01545","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01451","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.2","12.7","4240","5461","POINT (-71.5682014 42.5019084)","01451","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01745","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"10.0","12.6","352","433","POINT (-71.4991971 42.292114)","01745","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01452","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.4","14.1","3523","4328","POINT (-72.0023392 42.4951109)","01452","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01609","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.1","20727","23870","POINT (-71.829987 42.2851138)","01609","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01520","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.5","13.1","12450","16394","POINT (-71.854277 42.3341765)","01520","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01550","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.5","14.1","13994","17740","POINT (-72.0339083 42.0597374)","01550","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01746","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.4","12.7","11249","14996","POINT (-71.4534301 42.1959508)","01746","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","01560","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.4","12.9","3681","4896","POINT (-71.6742228 42.1753945)","01560","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
